nohup: ignoring input
[1] order5big_0001: LINEAR (0.0s)  running={'LINEAR': 1}
[401] order5big_3201: LINEAR (0.0s)  running={'LINEAR': 227, 'THEOREM': 161, 'HARD_NONLINEAR': 2, 'SOLVED_FMB': 11}
[402] order5big_3209: THEOREM (60.7s)  running={'LINEAR': 227, 'THEOREM': 162, 'HARD_NONLINEAR': 2, 'SOLVED_FMB': 11}
[403] order5big_3217: THEOREM (60.2s)  running={'LINEAR': 227, 'THEOREM': 163, 'HARD_NONLINEAR': 2, 'SOLVED_FMB': 11}
[404] order5big_3225: HARD_NONLINEAR (120.1s)  running={'LINEAR': 227, 'THEOREM': 163, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[405] order5big_3233: LINEAR (0.0s)  running={'LINEAR': 228, 'THEOREM': 163, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[406] order5big_3241: LINEAR (0.0s)  running={'LINEAR': 229, 'THEOREM': 163, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[407] order5big_3249: THEOREM (60.6s)  running={'LINEAR': 229, 'THEOREM': 164, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[408] order5big_3257: THEOREM (60.3s)  running={'LINEAR': 229, 'THEOREM': 165, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[409] order5big_3265: THEOREM (60.1s)  running={'LINEAR': 229, 'THEOREM': 166, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[410] order5big_3273: LINEAR (0.0s)  running={'LINEAR': 230, 'THEOREM': 166, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[411] order5big_3281: LINEAR (0.0s)  running={'LINEAR': 231, 'THEOREM': 166, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[412] order5big_3289: THEOREM (60.6s)  running={'LINEAR': 231, 'THEOREM': 167, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[413] order5big_3297: LINEAR (0.0s)  running={'LINEAR': 232, 'THEOREM': 167, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 11}
[414] order5big_3305: SOLVED_FMB (1.2s)  running={'LINEAR': 232, 'THEOREM': 167, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[415] order5big_3313: THEOREM (60.5s)  running={'LINEAR': 232, 'THEOREM': 168, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[416] order5big_3321: LINEAR (0.0s)  running={'LINEAR': 233, 'THEOREM': 168, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[417] order5big_3329: THEOREM (60.2s)  running={'LINEAR': 233, 'THEOREM': 169, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[418] order5big_3337: LINEAR (0.0s)  running={'LINEAR': 234, 'THEOREM': 169, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[419] order5big_3345: THEOREM (5.0s)  running={'LINEAR': 234, 'THEOREM': 170, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[420] order5big_3353: LINEAR (0.0s)  running={'LINEAR': 235, 'THEOREM': 170, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[421] order5big_3361: LINEAR (0.0s)  running={'LINEAR': 236, 'THEOREM': 170, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[422] order5big_3369: THEOREM (60.2s)  running={'LINEAR': 236, 'THEOREM': 171, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[423] order5big_3377: LINEAR (0.0s)  running={'LINEAR': 237, 'THEOREM': 171, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[424] order5big_3385: LINEAR (0.0s)  running={'LINEAR': 238, 'THEOREM': 171, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[425] order5big_3393: LINEAR (0.0s)  running={'LINEAR': 239, 'THEOREM': 171, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[426] order5big_3401: THEOREM (60.2s)  running={'LINEAR': 239, 'THEOREM': 172, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[427] order5big_3409: LINEAR (0.0s)  running={'LINEAR': 240, 'THEOREM': 172, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[428] order5big_3417: LINEAR (0.0s)  running={'LINEAR': 241, 'THEOREM': 172, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[429] order5big_3425: LINEAR (0.0s)  running={'LINEAR': 242, 'THEOREM': 172, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[430] order5big_3433: LINEAR (0.0s)  running={'LINEAR': 243, 'THEOREM': 172, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[431] order5big_3441: LINEAR (0.0s)  running={'LINEAR': 244, 'THEOREM': 172, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[432] order5big_3449: LINEAR (0.0s)  running={'LINEAR': 245, 'THEOREM': 172, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[433] order5big_3457: LINEAR (0.0s)  running={'LINEAR': 246, 'THEOREM': 172, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[434] order5big_3465: THEOREM (60.2s)  running={'LINEAR': 246, 'THEOREM': 173, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[435] order5big_3473: THEOREM (8.2s)  running={'LINEAR': 246, 'THEOREM': 174, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[436] order5big_3481: LINEAR (0.0s)  running={'LINEAR': 247, 'THEOREM': 174, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[437] order5big_3489: THEOREM (60.2s)  running={'LINEAR': 247, 'THEOREM': 175, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[438] order5big_3497: LINEAR (0.0s)  running={'LINEAR': 248, 'THEOREM': 175, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[439] order5big_3505: LINEAR (0.0s)  running={'LINEAR': 249, 'THEOREM': 175, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[440] order5big_3513: THEOREM (60.1s)  running={'LINEAR': 249, 'THEOREM': 176, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[441] order5big_3521: LINEAR (0.0s)  running={'LINEAR': 250, 'THEOREM': 176, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[442] order5big_3529: LINEAR (0.0s)  running={'LINEAR': 251, 'THEOREM': 176, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[443] order5big_3537: LINEAR (0.0s)  running={'LINEAR': 252, 'THEOREM': 176, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[444] order5big_3545: THEOREM (60.1s)  running={'LINEAR': 252, 'THEOREM': 177, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[445] order5big_3553: THEOREM (60.8s)  running={'LINEAR': 252, 'THEOREM': 178, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 12}
[446] order5big_3561: SOLVED_FMB (12.1s)  running={'LINEAR': 252, 'THEOREM': 178, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[447] order5big_3569: LINEAR (0.0s)  running={'LINEAR': 253, 'THEOREM': 178, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[448] order5big_3577: LINEAR (0.0s)  running={'LINEAR': 254, 'THEOREM': 178, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[449] order5big_3585: LINEAR (0.0s)  running={'LINEAR': 255, 'THEOREM': 178, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[450] order5big_3593: LINEAR (0.0s)  running={'LINEAR': 256, 'THEOREM': 178, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[451] order5big_3601: THEOREM (60.1s)  running={'LINEAR': 256, 'THEOREM': 179, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[452] order5big_3609: THEOREM (60.3s)  running={'LINEAR': 256, 'THEOREM': 180, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[453] order5big_3617: THEOREM (60.2s)  running={'LINEAR': 256, 'THEOREM': 181, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[454] order5big_3625: LINEAR (0.0s)  running={'LINEAR': 257, 'THEOREM': 181, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[455] order5big_3633: LINEAR (0.0s)  running={'LINEAR': 258, 'THEOREM': 181, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[456] order5big_3641: LINEAR (0.0s)  running={'LINEAR': 259, 'THEOREM': 181, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[457] order5big_3649: LINEAR (0.0s)  running={'LINEAR': 260, 'THEOREM': 181, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[458] order5big_3657: THEOREM (60.6s)  running={'LINEAR': 260, 'THEOREM': 182, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[459] order5big_3665: LINEAR (0.0s)  running={'LINEAR': 261, 'THEOREM': 182, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[460] order5big_3673: LINEAR (0.0s)  running={'LINEAR': 262, 'THEOREM': 182, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[461] order5big_3681: THEOREM (60.2s)  running={'LINEAR': 262, 'THEOREM': 183, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[462] order5big_3689: LINEAR (0.0s)  running={'LINEAR': 263, 'THEOREM': 183, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[463] order5big_3697: LINEAR (0.0s)  running={'LINEAR': 264, 'THEOREM': 183, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[464] order5big_3705: LINEAR (0.0s)  running={'LINEAR': 265, 'THEOREM': 183, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[465] order5big_3713: THEOREM (81.7s)  running={'LINEAR': 265, 'THEOREM': 184, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[466] order5big_3721: LINEAR (0.0s)  running={'LINEAR': 266, 'THEOREM': 184, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[467] order5big_3729: LINEAR (0.0s)  running={'LINEAR': 267, 'THEOREM': 184, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[468] order5big_3737: THEOREM (60.4s)  running={'LINEAR': 267, 'THEOREM': 185, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[469] order5big_3745: THEOREM (60.1s)  running={'LINEAR': 267, 'THEOREM': 186, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[470] order5big_3753: THEOREM (60.6s)  running={'LINEAR': 267, 'THEOREM': 187, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[471] order5big_3761: THEOREM (60.2s)  running={'LINEAR': 267, 'THEOREM': 188, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[472] order5big_3769: THEOREM (60.2s)  running={'LINEAR': 267, 'THEOREM': 189, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[473] order5big_3777: LINEAR (0.0s)  running={'LINEAR': 268, 'THEOREM': 189, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[474] order5big_3785: LINEAR (0.0s)  running={'LINEAR': 269, 'THEOREM': 189, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[475] order5big_3793: LINEAR (0.0s)  running={'LINEAR': 270, 'THEOREM': 189, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[476] order5big_3801: THEOREM (60.2s)  running={'LINEAR': 270, 'THEOREM': 190, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[477] order5big_3809: LINEAR (0.0s)  running={'LINEAR': 271, 'THEOREM': 190, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[478] order5big_3817: THEOREM (60.6s)  running={'LINEAR': 271, 'THEOREM': 191, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[479] order5big_3825: LINEAR (0.0s)  running={'LINEAR': 272, 'THEOREM': 191, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[480] order5big_3833: LINEAR (0.0s)  running={'LINEAR': 273, 'THEOREM': 191, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[481] order5big_3841: LINEAR (0.0s)  running={'LINEAR': 274, 'THEOREM': 191, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[482] order5big_3849: LINEAR (0.0s)  running={'LINEAR': 275, 'THEOREM': 191, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[483] order5big_3857: LINEAR (0.0s)  running={'LINEAR': 276, 'THEOREM': 191, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[484] order5big_3865: THEOREM (60.2s)  running={'LINEAR': 276, 'THEOREM': 192, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[485] order5big_3873: THEOREM (60.2s)  running={'LINEAR': 276, 'THEOREM': 193, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[486] order5big_3881: LINEAR (0.0s)  running={'LINEAR': 277, 'THEOREM': 193, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[487] order5big_3889: THEOREM (60.5s)  running={'LINEAR': 277, 'THEOREM': 194, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[488] order5big_3897: LINEAR (0.0s)  running={'LINEAR': 278, 'THEOREM': 194, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[489] order5big_3905: THEOREM (60.2s)  running={'LINEAR': 278, 'THEOREM': 195, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[490] order5big_3913: LINEAR (0.0s)  running={'LINEAR': 279, 'THEOREM': 195, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[491] order5big_3921: LINEAR (0.0s)  running={'LINEAR': 280, 'THEOREM': 195, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[492] order5big_3929: LINEAR (0.0s)  running={'LINEAR': 281, 'THEOREM': 195, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[493] order5big_3937: LINEAR (0.0s)  running={'LINEAR': 282, 'THEOREM': 195, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[494] order5big_3945: LINEAR (0.0s)  running={'LINEAR': 283, 'THEOREM': 195, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[495] order5big_3953: THEOREM (60.3s)  running={'LINEAR': 283, 'THEOREM': 196, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[496] order5big_3961: LINEAR (0.0s)  running={'LINEAR': 284, 'THEOREM': 196, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[497] order5big_3969: LINEAR (0.0s)  running={'LINEAR': 285, 'THEOREM': 196, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[498] order5big_3977: LINEAR (0.0s)  running={'LINEAR': 286, 'THEOREM': 196, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[499] order5big_3985: LINEAR (0.0s)  running={'LINEAR': 287, 'THEOREM': 196, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[500] order5big_3993: THEOREM (60.2s)  running={'LINEAR': 287, 'THEOREM': 197, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[501] order5big_4001: LINEAR (0.0s)  running={'LINEAR': 288, 'THEOREM': 197, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[502] order5big_4009: LINEAR (0.0s)  running={'LINEAR': 289, 'THEOREM': 197, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[503] order5big_4017: LINEAR (0.0s)  running={'LINEAR': 290, 'THEOREM': 197, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[504] order5big_4025: LINEAR (0.0s)  running={'LINEAR': 291, 'THEOREM': 197, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[505] order5big_4033: THEOREM (60.2s)  running={'LINEAR': 291, 'THEOREM': 198, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[506] order5big_4041: THEOREM (60.2s)  running={'LINEAR': 291, 'THEOREM': 199, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[507] order5big_4049: THEOREM (60.2s)  running={'LINEAR': 291, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[508] order5big_4057: LINEAR (0.0s)  running={'LINEAR': 292, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[509] order5big_4065: LINEAR (0.0s)  running={'LINEAR': 293, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[510] order5big_4073: LINEAR (0.0s)  running={'LINEAR': 294, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[511] order5big_4081: LINEAR (0.0s)  running={'LINEAR': 295, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[512] order5big_4089: LINEAR (0.0s)  running={'LINEAR': 296, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[513] order5big_4097: LINEAR (0.0s)  running={'LINEAR': 297, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[514] order5big_4105: LINEAR (0.0s)  running={'LINEAR': 298, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[515] order5big_4113: LINEAR (0.0s)  running={'LINEAR': 299, 'THEOREM': 200, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[516] order5big_4121: THEOREM (60.2s)  running={'LINEAR': 299, 'THEOREM': 201, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[517] order5big_4129: THEOREM (73.0s)  running={'LINEAR': 299, 'THEOREM': 202, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[518] order5big_4137: LINEAR (0.0s)  running={'LINEAR': 300, 'THEOREM': 202, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[519] order5big_4145: LINEAR (0.0s)  running={'LINEAR': 301, 'THEOREM': 202, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[520] order5big_4153: LINEAR (0.0s)  running={'LINEAR': 302, 'THEOREM': 202, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 13}
[521] order5big_4161: SOLVED_FMB (1.2s)  running={'LINEAR': 302, 'THEOREM': 202, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[522] order5big_4169: THEOREM (60.5s)  running={'LINEAR': 302, 'THEOREM': 203, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[523] order5big_4177: THEOREM (60.2s)  running={'LINEAR': 302, 'THEOREM': 204, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[524] order5big_4185: THEOREM (60.2s)  running={'LINEAR': 302, 'THEOREM': 205, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[525] order5big_4193: LINEAR (0.0s)  running={'LINEAR': 303, 'THEOREM': 205, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[526] order5big_4201: THEOREM (76.1s)  running={'LINEAR': 303, 'THEOREM': 206, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[527] order5big_4209: LINEAR (0.0s)  running={'LINEAR': 304, 'THEOREM': 206, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[528] order5big_4217: LINEAR (0.0s)  running={'LINEAR': 305, 'THEOREM': 206, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[529] order5big_4225: LINEAR (0.0s)  running={'LINEAR': 306, 'THEOREM': 206, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[530] order5big_4233: THEOREM (60.6s)  running={'LINEAR': 306, 'THEOREM': 207, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[531] order5big_4241: LINEAR (0.0s)  running={'LINEAR': 307, 'THEOREM': 207, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 14}
[532] order5big_4249: SOLVED_FMB (1.3s)  running={'LINEAR': 307, 'THEOREM': 207, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[533] order5big_4257: LINEAR (0.0s)  running={'LINEAR': 308, 'THEOREM': 207, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[534] order5big_4265: THEOREM (60.7s)  running={'LINEAR': 308, 'THEOREM': 208, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[535] order5big_4273: THEOREM (60.2s)  running={'LINEAR': 308, 'THEOREM': 209, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[536] order5big_4281: LINEAR (0.0s)  running={'LINEAR': 309, 'THEOREM': 209, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[537] order5big_4289: THEOREM (60.3s)  running={'LINEAR': 309, 'THEOREM': 210, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[538] order5big_4297: LINEAR (0.0s)  running={'LINEAR': 310, 'THEOREM': 210, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[539] order5big_4305: THEOREM (60.3s)  running={'LINEAR': 310, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[540] order5big_4313: LINEAR (0.0s)  running={'LINEAR': 311, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[541] order5big_4321: LINEAR (0.0s)  running={'LINEAR': 312, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[542] order5big_4329: LINEAR (0.0s)  running={'LINEAR': 313, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[543] order5big_4337: LINEAR (0.0s)  running={'LINEAR': 314, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[544] order5big_4345: LINEAR (0.0s)  running={'LINEAR': 315, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 15}
[545] order5big_4353: SOLVED_FMB (0.2s)  running={'LINEAR': 315, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[546] order5big_4361: LINEAR (0.0s)  running={'LINEAR': 316, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[547] order5big_4369: LINEAR (0.0s)  running={'LINEAR': 317, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[548] order5big_4377: LINEAR (0.0s)  running={'LINEAR': 318, 'THEOREM': 211, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[549] order5big_4385: THEOREM (60.2s)  running={'LINEAR': 318, 'THEOREM': 212, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[550] order5big_4393: THEOREM (62.1s)  running={'LINEAR': 318, 'THEOREM': 213, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[551] order5big_4401: LINEAR (0.0s)  running={'LINEAR': 319, 'THEOREM': 213, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[552] order5big_4409: THEOREM (60.1s)  running={'LINEAR': 319, 'THEOREM': 214, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[553] order5big_4417: THEOREM (3.5s)  running={'LINEAR': 319, 'THEOREM': 215, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[554] order5big_4425: LINEAR (0.0s)  running={'LINEAR': 320, 'THEOREM': 215, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[555] order5big_4433: LINEAR (0.0s)  running={'LINEAR': 321, 'THEOREM': 215, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[556] order5big_4441: LINEAR (0.0s)  running={'LINEAR': 322, 'THEOREM': 215, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[557] order5big_4449: LINEAR (0.0s)  running={'LINEAR': 323, 'THEOREM': 215, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[558] order5big_4457: LINEAR (0.0s)  running={'LINEAR': 324, 'THEOREM': 215, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[559] order5big_4465: THEOREM (61.5s)  running={'LINEAR': 324, 'THEOREM': 216, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[560] order5big_4473: THEOREM (60.2s)  running={'LINEAR': 324, 'THEOREM': 217, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[561] order5big_4481: LINEAR (0.0s)  running={'LINEAR': 325, 'THEOREM': 217, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[562] order5big_4489: LINEAR (0.0s)  running={'LINEAR': 326, 'THEOREM': 217, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[563] order5big_4497: LINEAR (0.0s)  running={'LINEAR': 327, 'THEOREM': 217, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[564] order5big_4505: LINEAR (0.0s)  running={'LINEAR': 328, 'THEOREM': 217, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[565] order5big_4513: THEOREM (60.4s)  running={'LINEAR': 328, 'THEOREM': 218, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[566] order5big_4521: THEOREM (64.0s)  running={'LINEAR': 328, 'THEOREM': 219, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[567] order5big_4529: THEOREM (91.5s)  running={'LINEAR': 328, 'THEOREM': 220, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[568] order5big_4537: LINEAR (0.0s)  running={'LINEAR': 329, 'THEOREM': 220, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[569] order5big_4545: LINEAR (0.0s)  running={'LINEAR': 330, 'THEOREM': 220, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[570] order5big_4553: LINEAR (0.0s)  running={'LINEAR': 331, 'THEOREM': 220, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[571] order5big_4561: THEOREM (60.2s)  running={'LINEAR': 331, 'THEOREM': 221, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[572] order5big_4569: LINEAR (0.0s)  running={'LINEAR': 332, 'THEOREM': 221, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[573] order5big_4577: THEOREM (60.2s)  running={'LINEAR': 332, 'THEOREM': 222, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[574] order5big_4585: LINEAR (0.0s)  running={'LINEAR': 333, 'THEOREM': 222, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[575] order5big_4593: THEOREM (60.2s)  running={'LINEAR': 333, 'THEOREM': 223, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[576] order5big_4601: LINEAR (0.0s)  running={'LINEAR': 334, 'THEOREM': 223, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[577] order5big_4609: LINEAR (0.0s)  running={'LINEAR': 335, 'THEOREM': 223, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
[578] order5big_4617: THEOREM (20.3s)  running={'LINEAR': 335, 'THEOREM': 224, 'HARD_NONLINEAR': 3, 'SOLVED_FMB': 16}
